job_id,company_id,job_type,job_level,job_function,city,salary_min_k,salary_max_k,target_top10,online_days,urgency,hot_function,industry,company_size,funding_stage,brand_level,salary_level,intl_flag,top10_talent_ratio,avg_apply_cnt,hire_rate,overall_rating,work_life_balance_score,salary_competitiveness,resume_response_rate,resume_response_time,offer_conversion_rate,talent_care_index,enterprise_tier,impression_cnt,view_cnt,apply_cnt,hire_cnt,price_label,salary_avg_k
1225,410,全职,高级,运营,广州,38,51,0,52,3,0,教育,50,天使轮,3,5,1,0.427,132,0.205,4.59,4.9,4.31,0.417,1.84,0.457,0.709,T2,830,791,260,48,380.0,44.5
1226,411,全职,初级,产品经理,上海,37,49,0,47,3,0,制造业,1000,B轮,2,3,1,0.369,294,0.208,4.45,4.33,4.49,0.856,6.51,0.226,0.645,T2,822,786,222,50,345.63,43.0
1227,411,全职,高级,运营,广州,18,22,0,31,3,0,制造业,1000,B轮,2,3,1,0.369,294,0.208,4.45,4.33,4.49,0.856,6.51,0.226,0.645,T2,778,739,195,41,337.6,20.0
1228,411,全职,初级,产品经理,深圳,36,38,1,20,3,0,制造业,1000,B轮,2,3,1,0.369,294,0.208,4.45,4.33,4.49,0.856,6.51,0.226,0.645,T2,779,734,220,56,345.07,37.0
1229,411,全职,高级,算法工程师,上海,10,12,0,44,3,1,制造业,1000,B轮,2,3,1,0.369,294,0.208,4.45,4.33,4.49,0.856,6.51,0.226,0.645,T2,796,750,214,47,343.35,11.0
1230,411,全职,初级,产品经理,新加坡,38,41,0,15,3,0,制造业,1000,B轮,2,3,1,0.369,294,0.208,4.45,4.33,4.49,0.856,6.51,0.226,0.645,T2,845,795,234,38,348.89,39.5
1231,412,全职,中级,前端开发,广州,34,48,0,10,3,0,教育,50,未融资,4,2,0,0.477,242,0.167,4.38,3.72,4.58,0.674,2.88,0.428,0.658,T1,812,782,225,38,399.0,41.0
1232,412,全职,中级,前端开发,深圳,35,44,0,19,3,0,教育,50,未融资,4,2,0,0.477,242,0.167,4.38,3.72,4.58,0.674,2.88,0.428,0.658,T1,800,764,231,42,399.0,39.5
1233,413,全职,中级,算法工程师,北京,10,24,1,57,3,1,金融,500,上市公司,4,4,1,0.064,246,0.161,3.68,4.08,4.96,0.283,1.17,0.199,0.485,T1,751,714,215,33,262.5,17.0
1234,413,全职,中级,前端开发,上海,35,44,0,13,3,0,金融,500,上市公司,4,4,1,0.064,246,0.161,3.68,4.08,4.96,0.283,1.17,0.199,0.485,T1,829,780,245,38,268.93,39.5
1235,414,全职,初级,数据分析,深圳,23,35,1,19,3,1,金融,100,天使轮,5,3,0,0.381,76,0.174,4.61,4.35,4.48,0.248,5.07,0.172,0.493,T1,722,683,217,41,400.86,29.0
1236,414,全职,中级,算法工程师,广州,32,46,0,13,1,1,金融,100,天使轮,5,3,0,0.381,76,0.174,4.61,4.35,4.48,0.248,5.07,0.172,0.493,T1,878,823,244,35,409.27,39.0
1237,414,全职,高级,算法工程师,深圳,21,30,0,23,3,1,金融,100,天使轮,5,3,0,0.381,76,0.174,4.61,4.35,4.48,0.248,5.07,0.172,0.493,T1,746,698,207,24,397.48,25.5
1238,415,全职,初级,算法工程师,上海,31,40,0,21,1,1,零售,3000,未融资,1,3,1,0.199,129,0.265,3.1,4.03,4.0,0.538,2.45,0.6,0.539,T3,849,821,224,69,291.75,35.5
1239,416,全职,高级,算法工程师,广州,10,18,0,7,2,1,制造业,100,C轮及以上,5,5,0,0.458,183,0.165,3.32,2.54,3.35,0.354,2.25,0.411,0.296,T1,728,683,174,31,398.22,14.0
1240,416,全职,中级,后端开发,深圳,8,10,1,59,3,1,制造业,100,C轮及以上,5,5,0,0.458,183,0.165,3.32,2.54,3.35,0.354,2.25,0.411,0.296,T1,755,711,212,35,412.39,9.0
1241,416,全职,中级,后端开发,上海,32,35,0,51,3,1,制造业,100,C轮及以上,5,5,0,0.458,183,0.165,3.32,2.54,3.35,0.354,2.25,0.411,0.296,T1,807,759,235,30,418.0,33.5
1242,416,全职,中级,运营,杭州,30,40,0,54,2,0,制造业,100,C轮及以上,5,5,0,0.458,183,0.165,3.32,2.54,3.35,0.354,2.25,0.411,0.296,T1,785,750,239,27,418.0,35.0
1243,416,全职,高级,运营,深圳,18,23,1,16,1,0,制造业,100,C轮及以上,5,5,0,0.458,183,0.165,3.32,2.54,3.35,0.354,2.25,0.411,0.296,T1,776,740,224,35,416.33,20.5
1244,417,全职,中级,前端开发,新加坡,28,33,1,36,2,0,互联网,50,未融资,3,3,1,0.17,281,0.285,3.67,2.99,3.86,0.378,6.99,0.315,0.303,T2,830,796,218,73,312.13,30.5
1245,417,全职,初级,算法工程师,广州,31,39,0,33,2,1,互联网,50,未融资,3,3,1,0.17,281,0.285,3.67,2.99,3.86,0.378,6.99,0.315,0.303,T2,826,784,229,62,315.34,35.0
1246,417,全职,高级,产品经理,北京,38,42,1,44,1,0,互联网,50,未融资,3,3,1,0.17,281,0.285,3.67,2.99,3.86,0.378,6.99,0.315,0.303,T2,798,753,232,60,316.19,40.0
1247,417,全职,中级,前端开发,广州,15,20,1,25,1,0,互联网,50,未融资,3,3,1,0.17,281,0.285,3.67,2.99,3.86,0.378,6.99,0.315,0.303,T2,775,741,223,63,313.61,17.5
1248,417,全职,中级,前端开发,上海,27,32,0,42,3,0,互联网,50,未融资,3,3,1,0.17,281,0.285,3.67,2.99,3.86,0.378,6.99,0.315,0.303,T2,784,749,241,75,318.67,29.5
1249,418,全职,高级,运营,北京,26,30,1,18,1,0,金融,3000,上市公司,2,2,0,0.376,62,0.176,3.15,4.53,2.6,0.814,6.08,0.244,0.416,T3,709,675,194,35,338.44,28.0
1250,418,全职,中级,后端开发,深圳,26,28,1,42,2,1,金融,3000,上市公司,2,2,0,0.376,62,0.176,3.15,4.53,2.6,0.814,6.08,0.244,0.416,T3,742,703,212,38,343.94,27.0
1251,419,全职,高级,后端开发,新加坡,10,18,1,43,3,1,零售,100,天使轮,3,2,0,0.445,289,0.287,3.47,3.18,4.36,0.263,3.15,0.402,0.38,T2,761,723,212,67,373.02,14.0
1252,420,全职,中级,运营,上海,33,37,1,26,1,0,咨询,1000,B轮,4,1,0,0.069,113,0.258,4.66,4.33,3.61,0.701,6.87,0.125,0.532,T1,773,730,213,68,264.51,35.0
1253,420,全职,中级,算法工程师,新加坡,24,35,1,47,3,1,咨询,1000,B轮,4,1,0,0.069,113,0.258,4.66,4.33,3.61,0.701,6.87,0.125,0.532,T1,785,741,215,65,265.15,29.5
1254,420,全职,初级,后端开发,深圳,24,31,1,26,3,1,咨询,1000,B轮,4,1,0,0.069,113,0.258,4.66,4.33,3.61,0.701,6.87,0.125,0.532,T1,757,710,194,58,262.5,27.5
1255,420,全职,高级,前端开发,新加坡,27,31,0,46,1,0,咨询,1000,B轮,4,1,0,0.069,113,0.258,4.66,4.33,3.61,0.701,6.87,0.125,0.532,T1,747,709,208,61,262.89,29.0
1256,420,全职,高级,前端开发,杭州,11,13,0,23,2,0,咨询,1000,B轮,4,1,0,0.069,113,0.258,4.66,4.33,3.61,0.701,6.87,0.125,0.532,T1,695,657,184,51,262.5,12.0
1257,421,全职,高级,数据分析,上海,28,37,1,34,2,1,零售,200,C轮及以上,5,2,0,0.229,239,0.141,4.9,3.43,2.55,0.39,4.73,0.147,0.371,T1,741,702,207,33,360.99,32.5
1258,421,全职,初级,前端开发,新加坡,27,33,1,47,1,0,零售,200,C轮及以上,5,2,0,0.229,239,0.141,4.9,3.43,2.55,0.39,4.73,0.147,0.371,T1,783,740,214,26,363.37,30.0
1259,421,全职,初级,数据分析,上海,29,37,1,52,3,1,零售,200,C轮及以上,5,2,0,0.229,239,0.141,4.9,3.43,2.55,0.39,4.73,0.147,0.371,T1,737,702,211,28,362.36,33.0
1260,421,全职,中级,产品经理,新加坡,21,29,1,34,1,0,零售,200,C轮及以上,5,2,0,0.229,239,0.141,4.9,3.43,2.55,0.39,4.73,0.147,0.371,T1,736,693,209,23,361.68,25.0
1261,422,全职,初级,运营,广州,15,23,0,57,2,0,金融,50,天使轮,5,3,0,0.393,276,0.266,3.61,3.8,2.66,0.732,5.32,0.116,0.357,T1,735,701,203,61,398.3,19.0
1262,422,全职,初级,运营,深圳,25,37,1,31,2,0,金融,50,天使轮,5,3,0,0.393,276,0.266,3.61,3.8,2.66,0.732,5.32,0.116,0.357,T1,774,734,246,62,412.08,31.0
1263,422,全职,初级,后端开发,新加坡,11,18,0,22,2,1,金融,50,天使轮,5,3,0,0.393,276,0.266,3.61,3.8,2.66,0.732,5.32,0.116,0.357,T1,736,700,211,60,401.07,14.5
1264,423,全职,高级,运营,新加坡,39,41,0,29,3,0,金融,100,上市公司,5,2,0,0.255,196,0.078,3.53,2.67,3.47,0.706,0.7,0.35,0.441,T1,795,763,220,21,373.06,40.0
1265,423,全职,初级,前端开发,新加坡,27,37,1,24,1,0,金融,100,上市公司,5,2,0,0.255,196,0.078,3.53,2.67,3.47,0.706,0.7,0.35,0.441,T1,771,745,222,12,373.71,32.0
1266,423,全职,中级,运营,广州,16,30,1,22,1,0,金融,100,上市公司,5,2,0,0.255,196,0.078,3.53,2.67,3.47,0.706,0.7,0.35,0.441,T1,682,653,207,15,368.7,23.0
1267,424,全职,高级,产品经理,广州,12,19,1,25,3,0,零售,50,C轮及以上,3,5,0,0.17,253,0.281,3.56,2.95,3.96,0.205,1.29,0.4,0.358,T2,729,673,199,60,306.19,15.5
1268,424,全职,中级,数据分析,深圳,35,38,0,8,3,1,零售,50,C轮及以上,3,5,0,0.17,253,0.281,3.56,2.95,3.96,0.205,1.29,0.4,0.358,T2,795,759,228,65,315.06,36.5
1269,424,全职,高级,产品经理,北京,35,38,0,53,3,0,零售,50,C轮及以上,3,5,0,0.17,253,0.281,3.56,2.95,3.96,0.205,1.29,0.4,0.358,T2,780,737,190,62,303.18,36.5
1270,424,全职,初级,后端开发,新加坡,18,28,1,52,1,1,零售,50,C轮及以上,3,5,0,0.17,253,0.281,3.56,2.95,3.96,0.205,1.29,0.4,0.358,T2,718,680,202,61,307.17,23.0
1271,424,全职,中级,产品经理,上海,35,39,1,11,1,0,零售,50,C轮及以上,3,5,0,0.17,253,0.281,3.56,2.95,3.96,0.205,1.29,0.4,0.358,T2,728,697,224,52,313.9,37.0
1272,425,全职,高级,数据分析,上海,37,46,0,7,3,1,互联网,50,A轮,4,1,0,0.149,129,0.208,3.56,4.89,3.66,0.556,4.62,0.131,0.465,T1,808,763,211,46,316.49,41.5
1273,426,全职,初级,产品经理,深圳,37,39,1,47,1,0,教育,3000,未融资,2,3,1,0.109,172,0.064,3.07,4.73,4.05,0.298,6.34,0.461,0.425,T3,835,804,239,13,274.72,38.0
1274,427,全职,初级,运营,杭州,37,40,1,34,1,0,金融,3000,上市公司,2,1,0,0.436,92,0.211,4.85,4.13,3.7,0.806,4.55,0.215,0.634,T2,777,744,209,36,352.22,38.5
1275,427,全职,高级,后端开发,杭州,15,21,1,43,3,1,金融,3000,上市公司,2,1,0,0.436,92,0.211,4.85,4.13,3.7,0.806,4.55,0.215,0.634,T2,745,711,219,42,355.12,18.0
1276,427,全职,中级,前端开发,新加坡,16,23,0,9,1,0,金融,3000,上市公司,2,1,0,0.436,92,0.211,4.85,4.13,3.7,0.806,4.55,0.215,0.634,T2,706,670,195,41,347.93,19.5
1277,428,全职,高级,运营,杭州,18,24,1,54,2,0,零售,200,A轮,3,3,0,0.309,251,0.294,3.43,3.65,4.15,0.81,1.37,0.443,0.598,T2,762,719,222,60,352.25,21.0
1278,428,全职,高级,算法工程师,上海,20,30,0,43,2,1,零售,200,A轮,3,3,0,0.309,251,0.294,3.43,3.65,4.15,0.81,1.37,0.443,0.598,T2,752,716,206,61,347.38,25.0
1279,428,全职,初级,算法工程师,广州,12,19,0,57,1,1,零售,200,A轮,3,3,0,0.309,251,0.294,3.43,3.65,4.15,0.81,1.37,0.443,0.598,T2,717,683,210,69,348.63,15.5
1280,428,全职,中级,前端开发,深圳,34,39,1,40,1,0,零售,200,A轮,3,3,0,0.309,251,0.294,3.43,3.65,4.15,0.81,1.37,0.443,0.598,T2,745,704,195,64,343.8,36.5
1281,429,全职,中级,前端开发,杭州,17,24,0,29,2,0,零售,1000,天使轮,5,5,0,0.084,138,0.067,3.84,4.19,3.05,0.493,1.25,0.591,0.572,T1,736,700,198,9,285.96,20.5
1282,430,全职,中级,产品经理,北京,38,47,0,18,3,0,制造业,50,B轮,1,1,0,0.222,197,0.189,3.02,4.05,2.78,0.511,5.99,0.446,0.35,T3,770,729,216,36,296.03,42.5
1283,431,全职,中级,算法工程师,杭州,8,22,1,34,2,1,教育,100,C轮及以上,3,4,1,0.215,144,0.237,4.72,3.92,3.99,0.412,1.41,0.542,0.655,T2,837,796,235,62,332.33,15.0
1284,432,全职,高级,产品经理,新加坡,25,32,0,17,3,0,咨询,500,未融资,3,3,0,0.132,245,0.253,4.46,2.65,3.71,0.702,3.88,0.574,0.565,T2,805,761,194,49,288.06,28.5
1285,433,全职,中级,产品经理,深圳,11,22,1,12,2,0,互联网,50,C轮及以上,4,4,1,0.246,221,0.153,4.89,4.08,2.57,0.451,0.74,0.343,0.561,T1,791,738,206,38,349.15,16.5
1286,433,全职,高级,算法工程师,上海,20,28,0,41,3,1,互联网,50,C轮及以上,4,4,1,0.246,221,0.153,4.89,4.08,2.57,0.451,0.74,0.343,0.561,T1,781,752,213,29,351.43,24.0
1287,434,全职,高级,数据分析,新加坡,28,37,1,41,1,1,咨询,50,天使轮,2,1,1,0.199,200,0.101,4.56,4.42,3.45,0.387,1.02,0.451,0.618,T2,843,802,216,29,305.7,32.5
1288,434,全职,初级,前端开发,北京,23,35,0,54,3,0,咨询,50,天使轮,2,1,1,0.199,200,0.101,4.56,4.42,3.45,0.387,1.02,0.451,0.618,T2,725,645,146,9,281.47,29.0
1289,434,全职,中级,运营,上海,30,42,1,58,1,0,咨询,50,天使轮,2,1,1,0.199,200,0.101,4.56,4.42,3.45,0.387,1.02,0.451,0.618,T2,767,745,200,21,300.94,36.0
1290,434,全职,中级,后端开发,广州,19,33,1,35,3,1,咨询,50,天使轮,2,1,1,0.199,200,0.101,4.56,4.42,3.45,0.387,1.02,0.451,0.618,T2,843,804,234,22,310.66,26.0
1291,435,全职,高级,前端开发,北京,36,45,0,46,1,0,教育,200,C轮及以上,3,4,1,0.204,51,0.061,3.63,4.99,2.77,0.503,4.87,0.526,0.526,T2,854,814,248,15,332.41,40.5
1292,435,全职,初级,算法工程师,杭州,39,47,0,27,2,1,教育,200,C轮及以上,3,4,1,0.204,51,0.061,3.63,4.99,2.77,0.503,4.87,0.526,0.526,T2,837,802,241,15,330.55,43.0
1293,435,全职,初级,前端开发,上海,14,26,0,23,1,0,教育,200,C轮及以上,3,4,1,0.204,51,0.061,3.63,4.99,2.77,0.503,4.87,0.526,0.526,T2,815,779,232,17,328.07,20.0
1294,435,全职,高级,数据分析,广州,9,20,1,27,1,1,教育,200,C轮及以上,3,4,1,0.204,51,0.061,3.63,4.99,2.77,0.503,4.87,0.526,0.526,T2,761,725,212,13,322.19,14.5
1295,435,全职,初级,数据分析,北京,23,30,0,50,1,1,教育,200,C轮及以上,3,4,1,0.204,51,0.061,3.63,4.99,2.77,0.503,4.87,0.526,0.526,T2,809,765,236,15,329.18,26.5
1296,436,全职,高级,运营,杭州,27,38,0,41,1,0,教育,1000,未融资,3,4,0,0.383,169,0.195,3.5,2.53,3.83,0.264,4.98,0.278,0.234,T2,797,757,245,53,372.67,32.5
1297,436,全职,中级,运营,北京,17,22,1,37,2,0,教育,1000,未融资,3,4,0,0.383,169,0.195,3.5,2.53,3.83,0.264,4.98,0.278,0.234,T2,777,737,227,46,367.7,19.5
1298,436,全职,中级,数据分析,杭州,35,49,1,48,2,1,教育,1000,未融资,3,4,0,0.383,169,0.195,3.5,2.53,3.83,0.264,4.98,0.278,0.234,T2,783,751,218,47,365.06,42.0
1299,436,全职,中级,产品经理,杭州,22,27,0,29,2,0,教育,1000,未融资,3,4,0,0.383,169,0.195,3.5,2.53,3.83,0.264,4.98,0.278,0.234,T2,692,660,192,43,356.78,24.5
1300,436,全职,中级,后端开发,深圳,17,26,0,20,3,1,教育,1000,未融资,3,4,0,0.383,169,0.195,3.5,2.53,3.83,0.264,4.98,0.278,0.234,T2,732,699,199,43,359.12,21.5
1301,437,全职,高级,运营,深圳,31,35,0,18,3,0,教育,500,天使轮,5,1,1,0.15,71,0.163,4.4,4.33,3.49,0.723,2.72,0.231,0.601,T1,821,774,225,44,336.64,33.0
1302,437,全职,中级,产品经理,上海,36,45,1,16,3,0,教育,500,天使轮,5,1,1,0.15,71,0.163,4.4,4.33,3.49,0.723,2.72,0.231,0.601,T1,867,812,222,36,335.68,40.5
1303,437,全职,初级,运营,北京,13,15,0,26,1,0,教育,500,天使轮,5,1,1,0.15,71,0.163,4.4,4.33,3.49,0.723,2.72,0.231,0.601,T1,802,760,233,42,339.15,14.0
1304,438,全职,高级,数据分析,新加坡,13,27,0,35,2,1,咨询,3000,C轮及以上,5,5,1,0.339,164,0.287,3.73,3.93,4.03,0.209,1.9,0.573,0.502,T1,814,772,237,73,398.81,20.0
1305,438,全职,中级,数据分析,深圳,36,39,1,11,3,1,咨询,3000,C轮及以上,5,5,1,0.339,164,0.287,3.73,3.93,4.03,0.209,1.9,0.573,0.502,T1,793,754,236,79,398.51,37.5
1306,438,全职,中级,产品经理,新加坡,9,18,1,52,1,0,咨询,3000,C轮及以上,5,5,1,0.339,164,0.287,3.73,3.93,4.03,0.209,1.9,0.573,0.502,T1,751,714,225,53,395.08,13.5
1307,439,全职,高级,数据分析,新加坡,37,40,0,35,1,1,教育,3000,B轮,1,4,0,0.307,106,0.065,4.13,3.59,4.51,0.651,5.79,0.463,0.578,T3,766,734,218,7,315.58,38.5
1308,439,全职,初级,数据分析,广州,14,20,0,24,2,1,教育,3000,B轮,1,4,0,0.307,106,0.065,4.13,3.59,4.51,0.651,5.79,0.463,0.578,T3,676,642,213,17,314.22,17.0
1309,440,全职,初级,算法工程师,上海,20,31,0,14,3,1,零售,100,上市公司,4,4,0,0.306,278,0.221,3.01,2.82,3.25,0.328,1.91,0.21,0.218,T2,767,733,234,62,372.8,25.5
1310,440,全职,中级,产品经理,深圳,30,40,0,23,3,0,零售,100,上市公司,4,4,0,0.306,278,0.221,3.01,2.82,3.25,0.328,1.91,0.21,0.218,T2,786,735,218,47,367.95,35.0
1311,441,全职,中级,运营,北京,36,42,0,53,1,0,咨询,500,天使轮,1,5,0,0.348,121,0.056,3.12,3.52,4.91,0.363,4.02,0.325,0.398,T3,723,693,198,9,317.29,39.0
1312,441,全职,中级,算法工程师,杭州,29,36,1,45,3,1,咨询,500,天使轮,1,5,0,0.348,121,0.056,3.12,3.52,4.91,0.363,4.02,0.325,0.398,T3,762,736,211,11,321.02,32.5
1313,441,全职,中级,产品经理,上海,23,28,1,20,1,0,咨询,500,天使轮,1,5,0,0.348,121,0.056,3.12,3.52,4.91,0.363,4.02,0.325,0.398,T3,730,690,203,13,318.75,25.5
1314,441,全职,高级,数据分析,广州,14,24,1,34,2,1,咨询,500,天使轮,1,5,0,0.348,121,0.056,3.12,3.52,4.91,0.363,4.02,0.325,0.398,T3,737,703,228,8,325.56,19.0
1315,442,全职,初级,后端开发,深圳,25,31,1,30,3,1,教育,3000,上市公司,5,4,0,0.297,56,0.093,4.07,3.39,3.84,0.645,6.79,0.498,0.509,T1,767,730,248,37,392.58,28.0
1316,443,全职,中级,算法工程师,北京,20,32,1,15,1,1,零售,100,天使轮,2,4,0,0.446,255,0.163,4.13,3.26,4.05,0.895,1.46,0.374,0.633,T2,766,730,223,27,357.64,26.0
1317,443,全职,高级,前端开发,广州,27,39,0,27,3,0,零售,100,天使轮,2,4,0,0.446,255,0.163,4.13,3.26,4.05,0.895,1.46,0.374,0.633,T2,750,711,201,29,351.21,33.0
1318,444,全职,高级,数据分析,新加坡,38,45,1,54,2,1,制造业,1000,B轮,5,4,0,0.354,233,0.164,4.5,4.33,4.2,0.744,6.62,0.425,0.658,T1,800,756,230,43,399.76,41.5
1319,445,全职,中级,算法工程师,新加坡,14,21,1,58,2,1,教育,100,上市公司,4,2,0,0.296,168,0.221,3.26,4.25,4.17,0.358,1.69,0.477,0.506,T1,679,651,177,41,351.43,17.5
1320,445,全职,高级,运营,上海,26,39,0,45,2,0,教育,100,上市公司,4,2,0,0.296,168,0.221,3.26,4.25,4.17,0.358,1.69,0.477,0.506,T1,818,770,235,53,370.82,32.5
1321,445,全职,初级,后端开发,新加坡,35,42,1,26,2,1,教育,100,上市公司,4,2,0,0.296,168,0.221,3.26,4.25,4.17,0.358,1.69,0.477,0.506,T1,748,716,229,59,369.05,38.5
1322,445,全职,中级,数据分析,新加坡,31,33,0,8,1,1,教育,100,上市公司,4,2,0,0.296,168,0.221,3.26,4.25,4.17,0.358,1.69,0.477,0.506,T1,791,756,248,60,374.5,32.0
1323,445,全职,初级,前端开发,上海,27,31,0,54,3,0,教育,100,上市公司,4,2,0,0.296,168,0.221,3.26,4.25,4.17,0.358,1.69,0.477,0.506,T1,750,712,215,60,364.73,29.0
1324,446,全职,高级,前端开发,上海,23,25,1,51,1,0,咨询,3000,A轮,5,5,0,0.423,244,0.278,4.03,3.97,3.78,0.323,4.19,0.411,0.469,T1,747,702,222,69,409.99,24.0
1325,447,全职,高级,后端开发,北京,22,26,1,27,1,1,金融,200,未融资,4,4,0,0.323,163,0.21,3.39,4.85,3.57,0.806,2.95,0.37,0.608,T1,725,698,200,41,365.76,24.0
1326,447,全职,高级,运营,北京,29,35,1,47,3,0,金融,200,未融资,4,4,0,0.323,163,0.21,3.39,4.85,3.57,0.806,2.95,0.37,0.608,T1,762,728,195,44,364.02,32.0
1327,447,全职,高级,算法工程师,新加坡,15,21,1,24,3,1,金融,200,未融资,4,4,0,0.323,163,0.21,3.39,4.85,3.57,0.806,2.95,0.37,0.608,T1,722,684,193,40,363.32,18.0
1328,448,全职,初级,数据分析,杭州,14,22,0,27,2,1,教育,200,A轮,4,5,0,0.181,65,0.288,3.19,3.37,2.63,0.511,6.77,0.475,0.301,T2,801,757,255,69,342.75,18.0
1329,448,全职,高级,算法工程师,深圳,14,28,0,16,2,1,教育,200,A轮,4,5,0,0.181,65,0.288,3.19,3.37,2.63,0.511,6.77,0.475,0.301,T2,730,689,217,75,331.71,21.0
1330,448,全职,初级,前端开发,北京,31,37,0,15,3,0,教育,200,A轮,4,5,0,0.181,65,0.288,3.19,3.37,2.63,0.511,6.77,0.475,0.301,T2,773,740,225,66,334.19,34.0
1331,448,全职,高级,数据分析,杭州,33,37,0,38,1,1,教育,200,A轮,4,5,0,0.181,65,0.288,3.19,3.37,2.63,0.511,6.77,0.475,0.301,T2,758,722,213,57,330.44,35.0
1332,449,全职,初级,前端开发,广州,39,52,0,24,1,0,金融,200,C轮及以上,4,3,0,0.143,296,0.27,3.82,3.11,2.56,0.296,2.28,0.464,0.343,T2,790,757,231,59,319.87,45.5
1333,449,全职,中级,产品经理,杭州,19,33,0,7,3,0,金融,200,C轮及以上,4,3,0,0.143,296,0.27,3.82,3.11,2.56,0.296,2.28,0.464,0.343,T2,758,716,206,45,312.04,26.0
1334,449,全职,中级,数据分析,杭州,23,30,0,58,2,1,金融,200,C轮及以上,4,3,0,0.143,296,0.27,3.82,3.11,2.56,0.296,2.28,0.464,0.343,T2,780,754,228,57,318.98,26.5
1335,449,全职,中级,前端开发,上海,22,36,0,26,3,0,金融,200,C轮及以上,4,3,0,0.143,296,0.27,3.82,3.11,2.56,0.296,2.28,0.464,0.343,T2,742,709,209,51,313.03,29.0
1336,449,全职,初级,算法工程师,新加坡,24,34,0,30,2,1,金融,200,C轮及以上,4,3,0,0.143,296,0.27,3.82,3.11,2.56,0.296,2.28,0.464,0.343,T2,750,714,209,56,313.03,29.0
1337,450,全职,初级,运营,广州,36,49,0,28,1,0,零售,3000,B轮,4,3,0,0.119,132,0.196,3.33,4.14,3.39,0.804,3.1,0.415,0.545,T1,773,730,208,35,300.14,42.5
1338,450,全职,中级,算法工程师,广州,21,35,1,24,2,1,零售,3000,B轮,4,3,0,0.119,132,0.196,3.33,4.14,3.39,0.804,3.1,0.415,0.545,T1,778,741,220,50,303.97,28.0
1339,450,全职,初级,前端开发,杭州,28,33,0,21,1,0,零售,3000,B轮,4,3,0,0.119,132,0.196,3.33,4.14,3.39,0.804,3.1,0.415,0.545,T1,802,759,222,42,304.59,30.5
1340,450,全职,初级,运营,广州,24,30,0,19,2,0,零售,3000,B轮,4,3,0,0.119,132,0.196,3.33,4.14,3.39,0.804,3.1,0.415,0.545,T1,753,710,240,41,309.92,27.0
1341,450,全职,高级,算法工程师,广州,28,37,0,37,3,1,零售,3000,B轮,4,3,0,0.119,132,0.196,3.33,4.14,3.39,0.804,3.1,0.415,0.545,T1,794,756,239,43,309.64,32.5
1342,451,全职,中级,运营,深圳,35,48,1,11,1,0,制造业,200,A轮,4,4,0,0.455,228,0.258,3.44,3.0,3.33,0.771,6.89,0.28,0.352,T2,793,753,207,52,391.56,41.5
1343,451,全职,高级,运营,北京,10,22,1,26,1,0,制造业,200,A轮,4,4,0,0.455,228,0.258,3.44,3.0,3.33,0.771,6.89,0.28,0.352,T2,707,674,206,50,391.23,16.0
1344,451,全职,初级,算法工程师,杭州,15,18,1,50,1,1,制造业,200,A轮,4,4,0,0.455,228,0.258,3.44,3.0,3.33,0.771,6.89,0.28,0.352,T2,722,675,188,47,384.97,16.5
1345,451,全职,中级,产品经理,广州,32,38,0,36,3,0,制造业,200,A轮,4,4,0,0.455,228,0.258,3.44,3.0,3.33,0.771,6.89,0.28,0.352,T2,704,674,211,54,392.87,35.0
1346,452,全职,高级,算法工程师,深圳,19,25,1,14,1,1,互联网,500,天使轮,2,5,1,0.37,259,0.211,3.64,3.29,3.47,0.889,3.99,0.303,0.49,T3,780,739,221,37,345.52,22.0
1347,452,全职,初级,算法工程师,杭州,10,22,0,7,2,1,互联网,500,天使轮,2,5,1,0.37,259,0.211,3.64,3.29,3.47,0.889,3.99,0.303,0.49,T3,772,722,201,39,339.64,16.0
1348,452,全职,高级,产品经理,上海,13,26,1,40,3,0,互联网,500,天使轮,2,5,1,0.37,259,0.211,3.64,3.29,3.47,0.889,3.99,0.303,0.49,T3,780,741,219,44,344.95,19.5
1349,452,全职,中级,前端开发,杭州,20,25,0,29,2,0,互联网,500,天使轮,2,5,1,0.37,259,0.211,3.64,3.29,3.47,0.889,3.99,0.303,0.49,T3,800,760,221,49,345.52,22.5
1350,453,全职,高级,后端开发,北京,29,35,1,57,3,1,制造业,1000,C轮及以上,1,5,0,0.472,293,0.07,3.52,3.06,2.85,0.837,3.77,0.585,0.495,T3,777,736,214,14,339.72,32.0
1351,453,全职,高级,前端开发,杭州,13,22,1,33,1,0,制造业,1000,C轮及以上,1,5,0,0.472,293,0.07,3.52,3.06,2.85,0.837,3.77,0.585,0.495,T3,673,632,174,9,327.59,17.5
1352,453,全职,初级,后端开发,北京,30,39,1,7,2,1,制造业,1000,C轮及以上,1,5,0,0.472,293,0.07,3.52,3.06,2.85,0.837,3.77,0.585,0.495,T3,773,735,235,16,342.0,34.5
1353,454,全职,中级,数据分析,北京,27,38,1,38,2,1,教育,100,C轮及以上,3,5,0,0.321,257,0.235,3.18,2.67,4.35,0.796,2.18,0.156,0.404,T2,733,685,229,47,356.76,32.5
1354,454,全职,初级,后端开发,新加坡,16,28,0,10,2,1,教育,100,C轮及以上,3,5,0,0.321,257,0.235,3.18,2.67,4.35,0.796,2.18,0.156,0.404,T2,731,694,206,45,349.86,22.0
